1.05; 1.28
1.05; 1.55

1.07; 1.27
1.07; 1.91

1.09; 1.27
1.09; 2.37

1.24; 1.30
1.24; 2.82

1.28; 1.28
1.28; 2.97

1.47; 1.18
1.47; 2.98

1.68; 1.04
1.68; 1.95
